word,pronunciation
storekeeper,ˈstɔrˌkipər
storekeepers,ˈstɔrˌkipərz
storeroom,ˈstɔˌrrum
stores,stɔrz
storey,ˈstɔri
stories,ˈstɔriz
storing,ˈstɔrɪŋ
stork,stɔrk
storm,stɔrm
stormed,stɔrmd
stormer,ˈstɔrmər
stormiest,ˈstɔrmiɪst
storming,ˈstɔrmɪŋ
storms,stɔrmz
stormy,ˈstɔrmi
story,ˈstɔri
storybook,ˈstɔriˌbʊk
storyline,ˈstɔriˌlaɪn
storylines,ˈstɔriˌlaɪnz
storyteller,ˈstɔriˌtɛlər
storytellers,ˈstɔriˌtɛlərz
storytelling,ˈstɔriˌtɛlɪŋ
stout,staʊt
stoutly,ˈstaʊtli
stoutness,ˈstaʊtnəs
stove,stoʊv
stoves,stoʊvz
stow,stoʊ
stowaway,ˈstoʊəˌweɪ
stowed,stoʊd
stowing,ˈstoʊwɪŋ
straddle,ˈstrædəl
straddled,ˈstrædəld
straddles,ˈstrædəlz
straddling,ˈstrædlɪŋ
strafe,streɪf
strafing,ˈstreɪfɪŋ
straggle,ˈstrægəl
straggled,ˈstrægəld
straggler,ˈstræglər
stragglers,ˈstræglərz
straight,streɪt
straightaway,ˈstreɪtəˌweɪ
straighten,ˈstreɪtən
straightened,ˈstreɪtənd
straightening,ˈstreɪtənɪŋ
straightens,ˈstreɪtənz
straighter,ˈstreɪtər
straightforward,ˈstreɪtˈfɔrwərd
straightforwardly,ˌstreɪtˈfɔrwərdli
strain,streɪn
strained,streɪnd
straining,ˈstreɪnɪŋ
strains,streɪnz
strait,streɪt
straitjacket,ˈstreɪˌtʤækət
straits,streɪts
strand,strænd
stranded,ˈstrændɪd
stranding,ˈstrændɪŋ
strands,strændz
strange,streɪnʤ
strangely,ˈstreɪnʤli
strangeness,ˈstreɪnʤnəs
stranger,ˈstreɪnʤər
strangers,ˈstreɪnʤərz
strangest,ˈstreɪnʤɪst
strangle,ˈstræŋgəl
strangled,ˈstræŋgəld
stranglehold,ˈstræŋgəˌlhoʊld
strangler,ˈstræŋglər
strangling,ˈstræŋgəlɪŋ
strangulation,ˌstræŋgjəˈleɪʃən
strap,stræp
strapped,stræpt
strapping,ˈstræpɪŋ
straps,stræps
strata,ˈstrætə
stratagem,ˈstrætəʤəm
stratagems,ˈstrætəʤəmz
strategic,strəˈtiʤɪk
strategically,strəˈtiʤɪkli
strategies,ˈstrætəʤiz
strategist,ˈstrætɪʤɪst
strategists,ˈstrætɪʤɪsts
strategy,ˈstrætəʤi
stratified,ˈstrætəˌfaɪd
stratigraphic,ˌstrætəˈgræfɪk
stratosphere,ˈstrætəsˌfɪr
stratospheric,ˌstrætəsˈfɪrɪk
stratum,ˈstrætəm
stratus,ˈstrætəs
straw,strɔ
strawberries,ˈstrɔˌbɛriz
strawberry,ˈstrɔˌbɛri
straws,strɔz
stray,streɪ
strayed,streɪd
strayer,streɪər
straying,streɪɪŋ
strays,streɪz
streak,strik
streaked,strikt
streaker,ˈstrikər
streaking,ˈstrikɪŋ
streaks,striks
stream,strim
streamed,strimd
streamer,ˈstrimər
streamers,ˈstrimərz
streaming,ˈstrimɪŋ
streamline,ˈstrimˌlaɪn
streamlined,ˈstrimˌlaɪnd
streamlining,ˈstrimˌlaɪnɪŋ
streams,strimz
street,strit
streets,strits
streetwise,ˈstritˌwaɪz
strength,strɛŋθ
strengthen,ˈstrɛŋθən
strengthened,ˈstrɛŋθənd
strengthening,ˈstrɛŋθənɪŋ
strengthens,ˈstrɛŋθənz
strengths,strɛŋθs
strenuous,ˈstrɛnjuəs
strenuously,ˈstrɛnjuəsli
stress,strɛs
stressed,strɛst
stresses,ˈstrɛsɪz
stressful,ˈstrɛsfəl
stressing,ˈstrɛsɪŋ
stretch,strɛʧ
stretched,strɛʧt
stretcher,ˈstrɛʧər
stretchers,ˈstrɛʧərz
stretches,ˈstrɛʧɪz
stretching,ˈstrɛʧɪŋ
strew,stru
strewn,strun
stricken,ˈstrɪkən
strict,strɪkt
stricter,ˈstrɪktər
strictest,ˈstrɪktəst
strictly,ˈstrɪktli
stricture,ˈstrɪkʧər
strictures,ˈstrɪkʧərz
stride,straɪd
stridency,ˈstraɪdənsi
strident,ˈstraɪdənt
stridently,ˈstraɪdəntli
strider,ˈstraɪdər
strides,straɪdz
striding,ˈstraɪdɪŋ
strife,straɪf
strifes,straɪfs
strike,straɪk
striker,ˈstraɪkər
strikers,ˈstraɪkərz
strikes,straɪks
striking,ˈstraɪkɪŋ
strikingly,ˈstraɪkɪŋli
string,strɪŋ
stringed,strɪŋd
stringency,ˈstrɪnʤənsi
stringent,ˈstrɪnʤənt
stringently,ˈstrɪnʤəntli
stringer,ˈstrɪŋər
stringing,ˈstrɪŋɪŋ
strings,strɪŋz
stringy,ˈstrɪŋi
strip,strɪp
stripe,straɪp
striped,straɪpt
striper,ˈstraɪpər
stripes,straɪps
stripling,ˈstrɪplɪŋ
stripped,strɪpt
stripper,ˈstrɪpər
strippers,ˈstrɪpərz
stripping,ˈstrɪpɪŋ
strips,strɪps
strive,straɪv
striven,ˈstrɪvən
strives,straɪvz
striving,ˈstraɪvɪŋ
strivings,ˈstraɪvɪŋz
strode,stroʊd
stroke,stroʊk
stroked,stroʊkt
strokes,stroʊks
stroking,ˈstroʊkɪŋ
stroll,stroʊl
strolled,stroʊld
stroller,ˈstroʊlər
strollers,ˈstroʊlərz
strolling,ˈstroʊlɪŋ
strolls,stroʊlz
strong,strɔŋ
stronger,ˈstrɔŋgər
strongest,ˈstrɔŋgəst
stronghold,ˈstrɔŋˌhoʊld
strongholds,ˈstrɔŋˌhoʊldz
strongly,ˈstrɔŋli
strongman,ˈstrɔŋˌmæn
strontium,ˈstrɑntiəm
strove,stroʊv
struck,strək
structural,ˈstrəkʧərəl
structurally,ˈstrəkʧərəli
structure,ˈstrəkʧər
structured,ˈstrəkʧərd
structures,ˈstrəkʧərz
structuring,ˈstrəkʧərɪŋ
struggle,ˈstrəgəl
struggled,ˈstrəgəld
struggles,ˈstrəgəlz
struggling,ˈstrəgəlɪŋ
strum,strəm
strumming,ˈstrəmɪŋ
strung,strəŋ
strut,strət
struts,strəts
strutting,ˈstrətɪŋ
strychnine,ˈstrɪkˌnaɪn
stub,stəb
stubbed,stəbd
stubble,ˈstəbəl
stubborn,ˈstəbərn
stubbornly,ˈstəbərnli
stubbornness,ˈstəbərnəs
stubby,ˈstəbi
stubs,stəbz
stucco,ˈstəkoʊ
stuccoed,ˈstəkoʊd
stuck,stək
stud,stəd
studded,ˈstədɪd
student,ˈstudənt
students,ˈstudənts
studied,ˈstədid
studies,ˈstədiz
studio,ˈstudiˌoʊ
studios,ˈstudiˌoʊz
studious,ˈstudiəs
studiously,ˈstudiəsli
studs,stədz
study,ˈstədi
studying,ˈstədiɪŋ
stuff,stəf
stuffed,stəft
stuffer,ˈstəfər
stuffing,ˈstəfɪŋ
stuffs,stəfs
stuffy,ˈstəfi
stultify,ˈstəltəˌfaɪ
stultifying,ˈstəltəˌfaɪɪŋ
stumble,ˈstəmbəl
stumbled,ˈstəmbəld
stumbles,ˈstəmbəlz
stumbling,ˈstəmbəlɪŋ
stump,stəmp
stumped,stəmpt
stumping,ˈstəmpɪŋ
stumps,stəmps
stun,stən
stung,stəŋ
stunned,stənd
stunner,ˈstənər
stunning,ˈstənɪŋ
stunningly,ˈstənɪŋli
stuns,stənz
stunt,stənt
stunted,ˈstəntɪd
stunts,stənts
stupendous,stuˈpɛndəs
stupid,ˈstupɪd
stupider,ˈstupɪdər
stupidest,ˈstupɪdəst
stupidity,stuˈpɪdɪˌti
stupidly,ˈstupəˌdli
stupor,ˈstupər
sturdier,ˈstərdiər
sturdy,ˈstərdi
sturgeon,ˈstərʤɪn
sturgeons,ˈstərʤənz
stutter,ˈstətər
stuttering,ˈstətərɪŋ
stutters,ˈstətərz
sty,staɪ
style,staɪl
styled,staɪld
styles,staɪlz
styling,ˈstaɪlɪŋ
stylish,ˈstaɪlɪʃ
stylishly,ˈstaɪlɪʃli
stylist,ˈstaɪlɪst
stylistic,staɪˈlɪstɪk
stylistically,staɪˈlɪstɪkli
stylists,ˈstaɪlɪsts
stylus,ˈstaɪləs
stymie,ˈstaɪmi
stymied,ˈstaɪmid
styrene,ˈstaɪˌrin
styx,stɪks
suasion,sˈweɪʒən
suave,swɑv
sub,səb
subatomic,ˌsəbəˈtɑmɪk
subbed,səbd
subbing,ˈsəbɪŋ
subcommittee,ˈsəbkəˈmɪti
subcommittees,ˈsəbkəˈmɪtiz
subconscious,səbˈkɑnʃəs
subconsciously,səbˈkɑnʃəsli
subcontinent,səbˈkɑntɪnənt
subcontract,səbˈkɑnˌtrækt
subcontracted,səbˈkɑntræktɪd
subcontracting,ˌsəbkənˈtræktɪŋ
subcontractor,səbˈkɑnˌtræktər
subcontractors,səbˈkɑntræktərz
subculture,ˈsəbˌkəlʧər
subcultures,ˈsəbˌkəlʧərz
subcutaneous,səbˌkjuˈteɪniəs
subdivide,ˌsəbdəˈvaɪd
subdivided,ˌsəbdɪˈvaɪdɪd
subdivision,ˈsəbdɪˌvɪʒən
subdivisions,ˈsəbdɪˌvɪʒənz
subdue,səbˈdu
subdued,səbˈdud
subduing,səbˈduɪŋ
subfamily,ˈsəbˌfæməli
subgroup,ˈsəbˌgrup
subgroups,ˈsəbˌgrups
subhuman,ˌsəˈbhjumən
subject,ˈsəbʤɪkt
subjected,səˈbʤɛktɪd
subjecting,səˈbʤɛktɪŋ
subjective,səˈbʤɛktɪv
subjectivity,səbʤɛkˈtɪvɪti
subjects,ˈsəbʤɪkts
subjugate,ˈsəbʤəˌgeɪt
subjugated,ˈsəbʤəˌgeɪtɪd
sublime,səˈblaɪm
subliminal,səˈblɪmɪnəl
subliminally,səˈblɪmɪnəli
submarine,ˌsəbmərˈin
submarines,ˈsəbmərˌinz
submerge,səbˈmərʤ
submerged,səbˈmərʤd
submergence,səbˈmərʤəns
submersible,səbˈmərsɪbəl
submersion,səbˈmərʒən
submission,səbˈmɪʃən
submissions,səbˈmɪʃənz
submissive,səbˈmɪsɪv
submit,səbˈmɪt
submits,ˌsəbˈmɪts
submitted,səbˈmɪtəd
submitting,səbˈmɪtɪŋ
subordinate,səˈbɔrdəˌneɪt
subordinated,səˈbɔrdəˌneɪtɪd
subordinates,səˈbɔrdəˌneɪts
subordinating,səˈbɔrdəˌneɪtɪŋ
subordination,səˌbɔrdəˈneɪʃən
subplot,ˈsəbplɑt
subplots,ˈsəbplɑts
subpoena,səˈpinə
subpoenaed,səˈpinəd
subs,səbz
subscribe,səbˈskraɪb
subscribed,səbˈskraɪbd
subscriber,səbˈskraɪbər
subscribers,səbˈskraɪbərz
subscribes,səbˈskraɪbz
subscribing,səbˈskraɪbɪŋ
subscription,səbˈskrɪpʃən
subscriptions,səbˈskrɪpʃənz
subsection,ˈsəbsɛkʃən
subsequent,ˈsəbsəkwənt
subsequently,ˈsəbsəkwəntli
subservience,səbˈsərviəns
subservient,səbˈsərviənt
subset,ˈsəbˌsɛt
subside,səbˈsaɪd
subsided,səbˈsaɪdɪd
subsidence,səbˈsaɪdəns
subsides,səbˈsaɪdz
subsidiaries,səbˈsɪdiˌɛriz
subsidiary,səbˈsɪdiˌɛri
subsidies,ˈsəbsɪdiz
subsiding,səbˈsaɪdɪŋ
subsidy,ˈsəbsɪdi
subsist,səbˈsɪst
subsistence,səbˈsɪstəns
subsoil,ˈsəbˌsɔɪl
subspace,ˈsəbˌspeɪs
subspaces,ˈsəbˌspeɪsɪs
substance,ˈsəbstəns
substances,ˈsəbstənsɪz
substandard,səbˈstændərd
substantial,səbˈstænʃəl
substantially,səbˈstænʃəli
substantiate,səbˈstænʧiˌeɪt
substantiated,səbˈstænʧiˌeɪtɪd
substantiates,səbˈstænʧiˌeɪts
substantiation,səbˌstænʧiˈeɪʃən
substantive,ˈsəbstəntɪv
substantively,ˈsəbstəntɪvli
substation,ˈsəbˌsteɪʃən
substitute,ˈsəbstəˌtut
substituted,ˈsəbstəˌtutəd
substitutes,ˈsəbstəˌtuts
substituting,ˈsəbstɪˌtutɪŋ
substitution,ˌsəbstɪˈtuʃən
substitutions,ˌsəbstɪˈtjuʃənz
substrate,ˈsəbˌstreɪt
substrates,ˈsəbˌstreɪts
subsurface,ˈsəbˌsərfəs
subsystem,ˈsəbˌsɪstəm
subsystems,ˈsəbˌsɪstəmz
subterfuge,ˈsəbtərfˌjuʤ
subterranean,səbtərˈeɪniən
subtext,ˈsəbˌtɛkst
subtitle,ˈsəbˌtaɪtəl
subtitled,ˈsəbˌtaɪtəld
subtitles,ˈsəbˌtaɪtəlz
subtle,ˈsətəl
subtler,ˈsətələr
subtleties,ˈsətəltiz
subtlety,ˈsətəlti
subtly,ˈsətəli
subtract,səbˈtrækt
subtracted,səbˈtræktɪd
subtracting,səbˈtræktɪŋ
subtraction,səbˈtrækʃən
subtype,ˈsəbˌtaɪp
suburb,ˈsəbərb
suburban,səˈbərbən
suburbanites,səˈbərbəˌnaɪts
suburbia,səˈbərbiə
suburbs,ˈsəbərbz
subversion,səbˈvərʒən
subversive,səbˈvərsɪv
subversives,səbˈvərsɪvz
subvert,səbˈvərt
subverted,səbˈvərtɪd
subverting,səbˈvərtɪŋ
subverts,səbˈvərts
subway,ˈsəbˌweɪ
subways,ˈsəbˌweɪz
subzero,ˌsəbˈzɪroʊ
succeed,səkˈsid
succeeded,səkˈsidɪd
succeeding,səkˈsidɪŋ
succeeds,səkˈsidz
success,səkˈsɛs
successes,səkˈsɛsɪz
successful,səkˈsɛsfəl
successfully,səkˈsɛsfəli
succession,səkˈsɛʃən
successive,səkˈsɛsɪv
successively,səkˈsɛsɪvli
successor,səkˈsɛsər
successors,səkˈsɛsərz
succinct,səkˈsɪŋkt
succinctly,səkˈsɪŋktli
succulent,ˈsəkjəlɪnt
succumb,səˈkəm
succumbed,səˈkəmd
succumbing,səˈkəmɪŋ
succumbs,səˈkəmz
such,səʧ
suck,sək
sucked,səkt
sucker,ˈsəkər
suckers,ˈsəkərz
sucking,ˈsəkɪŋ
suckle,ˈsəkəl
suckling,ˈsəklɪŋ
sucks,səks
sucrose,ˈsukroʊs
suction,ˈsəkʃən
sudan,suˈdæn
sudden,ˈsədən
suddenly,ˈsədənli
suddenness,ˈsədənnəs
suds,sədz
sue,su
sued,sud
suede,sweɪd
sues,suz
suffer,ˈsəfər
suffered,ˈsəfərd
sufferer,ˈsəfərər
sufferers,ˈsəfərərz
suffering,ˈsəfərɪŋ
sufferings,ˈsəfərɪŋz
suffers,ˈsəfərz
suffice,səˈfaɪs
sufficed,səˈfaɪst
suffices,səˈfaɪsɪz
sufficiency,səˈfɪʃənsi
sufficient,səˈfɪʃənt
sufficiently,səˈfɪʃəntli
suffix,ˈsəfɪks
suffocate,ˈsəfəˌkeɪt
suffocated,ˈsəfəˌkeɪtɪd
suffocating,ˈsəfəˌkeɪtɪŋ
suffocation,ˌsəfəˈkeɪʃən
suffrage,ˈsəfrɪʤ
suffragette,ˌsəfrəˈʤɛt
suffragettes,ˌsəfrəˈʤɛts
suffragist,ˈsəfrəʤɪst
suffuse,səfˈjuz
suffused,səfˈjuzd
suffuses,səfˈjuzɪz
suffusing,səfˈjuzɪŋ
sugar,ˈʃʊgər
sugared,ˈʃʊgərd
sugars,ˈʃʊgərz
sugary,ˈʃʊgəri
suggest,səˈʤɛst
suggested,səˈʤɛstɪd
suggestible,səˈʤɛstəbəl
suggesting,səˈʤɛstɪŋ
suggestion,səˈʤɛsʧən
suggestions,səˈʤɛsʧənz
suggestive,səˈʤɛstɪv
suggestiveness,səˈʤɛstɪvnəs
suggests,səˈʤɛsts
suicidal,ˌsuəˈsaɪdəl
suicide,ˈsuɪˌsaɪd
suicides,ˈsuəˌsaɪdz
suing,suɪŋ
suit,sut
suitability,ˌsutəˈbɪlɪti
suitable,ˈsutəbəl
suitably,ˈsutəbli
suitcase,ˈsutˌkeɪs
suitcases,ˈsutˌkeɪsɪz
suite,swit
suited,ˈsutɪd
suites,swits
suiting,ˈsutɪŋ
suitor,ˈsutər
suitors,ˈsutərz
suits,suts
sulk,səlk
sulked,səlkt
sulking,ˈsəlkɪŋ
sullen,ˈsələn
sullied,ˈsəlid
sully,ˈsəli
sulphate,ˈsəlˌfeɪt
sulphates,ˈsəlˌfeɪts
sulphur,ˈsəlfər
sultan,ˈsəltən
sultans,ˈsəltənz
sultry,ˈsəltri
sum,səm
sumatra,ˌsuˈmɑtrə
summa,ˈsumə
summaries,ˈsəməriz
summarily,səˈmɛrɪli
summary,ˈsəməri
summation,səˈmeɪʃən
summations,səˈmeɪʃənz
summed,səmd
summer,ˈsəmər
summers,ˈsəmərz
summertime,ˈsəmərˌtaɪm
summing,ˈsəmɪŋ
summit,ˈsəmɪt
summits,ˈsəmɪts
summon,ˈsəmən
summoned,ˈsəmənd
summoning,ˈsəmənɪŋ
summons,ˈsəmənz
summonsed,ˈsəmənzd
summonses,ˈsəmənzɪz
sumo,ˈsumoʊ
sump,səmp
sumptuous,ˈsəmpʧwəs
sums,səmz
sun,sən
sunbath,ˈsənˌbæθ
sunbathe,ˈsənˌbeɪð
sunbathing,ˈsənˌbeɪðɪŋ
sunbeam,ˈsənˌbim
sunburn,ˈsənˌbərn
sunburned,ˈsənˌbərnd
sunday,ˈsənˌdi
sundays,ˈsənˌdiz
sundial,ˈsənˌdaɪl
sundown,ˈsənˌdaʊn
sundry,ˈsəndri
sunflower,ˈsənˌflaʊər
sunflowers,ˈsənˌflaʊərz
sung,səŋ
sunglasses,ˈsənˌglæsɪz
sunk,səŋk
sunken,ˈsəŋkən
sunlight,ˈsənˌlaɪt
sunlit,ˈsənˌlɪt
sunning,ˈsənɪŋ
sunny,ˈsəni
sunrise,ˈsənˌraɪz
sunroof,ˈsənˌruf
suns,sənz
sunscreen,ˈsənskrin
sunscreens,ˈsənskrinz
sunset,ˈsənˌsɛt
sunsets,ˈsənˌsɛts
sunshine,ˈsənˌʃaɪn
sunspot,ˈsənˌspɑt
sunspots,ˈsənˌspɑts
suntan,ˈsənˌtæn
sup,səp
super,ˈsupər
superb,sʊˈpərb
superbly,ˈsupərbli
supercharged,ˌsupərˈʧɑrʤd
supercilious,ˌsupərˈsɪliəs
supercomputer,ˌsupərkəmˈpjutər
supercomputers,ˌsupərkəmˈpjutərz
supercomputing,supərkəmˈpjutɪŋ
superconducting,ˈsupərkənˌdəktɪŋ
superconductivity,ˌsupərˌkɑnˌdəkˈtɪvəti
superconductor,ˈsupərkənˌdəktər
superconductors,ˈsupərkənˌdəktərz
supercooled,ˌsupərˈkuld
superfamily,ˈsupərˌfæmli
superficial,ˌsupərˈfɪʃəl
superficially,ˈsupərˌfɪʃəli
superfluous,ˈsupərflˌwəs
superheated,ˌsupərˈhitɪd
superhero,ˌsupərˈhiroʊ
superhuman,ˌsupərˈhjumən
superimpose,ˌsupərəmˈpoʊz
superimposed,ˌsupərəmˈpoʊzd
superintendent,ˌsupərɪnˈtɛndənt
superintendents,ˌsupərɪnˈtɛndənts
superior,suˈpɪriər
superiority,ˌsupɪriˈɔrɪti
superiors,suˈpɪriərz
superlative,sʊˈpərlətɪv
superlatives,sʊˈpərlətɪvz
superman,ˈsupərˌmæn
supermarket,ˈsupərˌmɑrkɪt
supermarkets,ˈsupərˌmɑrkɪts
supermodel,ˈsupərˌmɑdəl
supermodels,ˈsupərˌmɑdəlz
supernatural,ˌsupərˈnæʧərəl
supernova,ˌsupərˈnoʊvə
superpower,ˌsupərˈpaʊər
superpowers,ˌsupərˈpaʊərz
supersede,ˌsupərˈsid
superseded,ˌsupərˈsidəd
supersedes,ˌsupərˈsidz
superseding,ˌsupərˈsidɪŋ
supersonic,ˌsupərˈsɑnɪk
superstar,ˌsupərˈstɑr
superstars,ˌsupərˈstɑrz
superstition,ˌsupərˈstɪʃən
superstitions,ˌsupərˈstɪʃənz
superstitious,ˌsupərˈstɪʃəs
superstore,ˈsupərˌstɔr
superstores,ˈsupərˌstɔrz
superstructure,ˈsupərˌstrəkʧər
superstructures,ˈsupərˌstrəkʧərz
supertanker,ˈsupərˌtæŋkər
supertankers,ˈsupərˌtæŋkərz
supervise,ˈsupərˌvaɪz
supervised,ˈsupərˌvaɪzd
supervises,ˈsupərˌvaɪzɪz
supervising,ˈsupərˌvaɪzɪŋ
supervision,ˌsupərˈvɪʒən
supervisor,ˈsupərˌvaɪzər
supervisors,ˌsupərˈvaɪzərz
supervisory,ˌsupərˈvaɪzəri
supine,ˈsupaɪn
supper,ˈsəpər
suppers,ˈsəpərz
supplant,səˈplænt
supplanted,səˈplæntəd
supplanting,səˈplæntɪŋ
supple,ˈsəpəl
supplement,ˌsəpləˈmɛnt
supplemental,ˌsəpləˈmɛntəl
supplementary,ˌsəpləˈmɛntəˌri
supplemented,ˌsəpləˌmɛntɪd
supplementing,ˌsəpləˈmɛntɪŋ
supplements,ˌsəpləˈmɛnts
supplicant,ˈsəpləkənt
supplied,səˈplaɪd
supplier,səˈplaɪər
suppliers,səˈplaɪərz
supplies,səˈplaɪz
supply,səˈplaɪ
supplying,səˈplaɪɪŋ
support,səˈpɔrt
supportable,səˈpɔrtəbəl
supported,səˈpɔrtɪd
supporter,səˈpɔrtər
supporters,səˈpɔrtərz
supporting,səˈpɔrtɪŋ
supportive,səˈpɔrtɪv
supports,səˈpɔrts
suppose,səˈpoʊz
supposed,səˈpoʊzd
supposedly,səˈpoʊzədli
supposes,səˈpoʊzɪz
supposing,səˈpoʊzɪŋ
supposition,ˌsəpəˈzɪʃən
suppositions,ˌsəpəˈzɪʃənz
suppress,səˈprɛs
suppressed,səˈprɛst
suppresses,səˈprɛsɪz
suppressing,səˈprɛsɪŋ
suppression,səˈprɛʃən
suppressor,səˈprɛsər
supranational,ˌsuprəˈnæʃənəl
supremacist,suˈprɛməsɪst
supremacy,səˈprɛməsi
supreme,səˈprim
supremely,suˈpriməli
surcharge,ˈsərˌʧɑrʤ
surcharges,ˈsərˌʧɑrʤɪz
sure,ʃʊr
surely,ˈʃʊrli
surer,ˈʃʊrər
surest,ˈʃʊrɪst
surety,ˈʃʊrəti
surf,sərf
surface,ˈsərfəs
surfaced,ˈsərfɪst
surfaces,ˈsərfəsɪz
surfacing,ˈsərfəsɪŋ
surfactant,sərˈfæktənt
surfboard,ˈsərfˌbɔrd
surfed,sərft
surfeit,ˈsərfət
surfer,ˈsərfər
surfers,ˈsərfərz
surfing,ˈsərfɪŋ
surge,sərʤ
surged,sərʤd
surgeon,ˈsərʤɪn
surgeons,ˈsərʤənz
surgeries,ˈsərʤəriz
surgery,ˈsərʤəri
surges,ˈsərʤɪz
surgical,ˈsərʤɪkəl
surgically,ˈsərʤɪkəli
surging,ˈsərʤɪŋ
surly,ˈsərli
surmise,sərˈmaɪz
surmised,sərˈmaɪzd
surmises,sərˈmaɪzɪz
surmount,sərˈmaʊnt
surmounted,sərˈmaʊntɪd
surmounting,sərˈmaʊntɪŋ
surname,ˈsərˌneɪm
surnames,ˈsərˌneɪmz
surpass,sərˈpæs
surpassed,sərˈpæst
surpasses,sərˈpæsɪz
surpassing,sərˈpæsɪŋ
surplus,ˈsərpləs
surpluses,ˈsərpləsɪz
surprise,səˈpraɪz
surprised,səˈpraɪzd
surprises,səˈpraɪzɪz
surprising,səˈpraɪzɪŋ
surprisingly,səˈpraɪzɪŋli
surreal,sərˈil
surrealism,sərˈiəˌlɪzəm
surrealistic,sərˌiˈlɪstɪk
surrender,sərˈɛndər
surrendered,sərˈɛndərd
surrendering,sərˈɛndərɪŋ
surrenders,sərˈɛndərz
surreptitious,ˌsərəpˈtɪʃəs
surreptitiously,ˌsərəpˈtɪʃəsli
surrey,ˈsəri
surrogacy,ˈsərəgəsi
surrogate,ˈsərəˌgeɪt
surrogates,ˈsərəˌgeɪts
surround,səraʊnd
surrounded,sərˈaʊndɪd
surrounding,sərˈaʊndɪŋ
surroundings,sərˈaʊndɪŋz
surrounds,səraʊndz
surtax,ˈsərˌtæks
surveillance,sərˈveɪləns
survey,ˈsərˌveɪ
surveyed,ˈsərˌveɪd
surveying,ˈsərˌveɪɪŋ
surveyor,ˈsərˌveɪər
surveyors,ˌsərˌveɪərz
surveys,ˈsərˌveɪz
survivability,sərˌvaɪvəˈbɪlɪti
survivable,sərˈvaɪvəbəl
survival,sərˈvaɪvəl
survive,sərˈvaɪv
survived,sərˈvaɪvd
survives,sərˈvaɪvz
surviving,sərˈvaɪvɪŋ
survivor,sərˈvaɪvər
survivors,sərˈvaɪvərz
susceptibility,səˌsɛptəˈbɪləti
susceptible,səˈsɛptəbəl
sushi,ˈsuʃi
suspect,ˈsəˌspɛkt
suspected,səˈspɛktɪd
suspecting,səˈspɛktɪŋ
suspects,ˈsəˌspɛkts
suspend,səˈspɛnd
suspended,səˈspɛndɪd
suspender,səˈspɛndər
suspenders,səˈspɛndərz
suspending,səˈspɛndɪŋ
suspends,səˈspɛndz
suspense,səˈspɛns
suspension,səˈspɛnʃən
suspensions,səˈspɛnʃənz
suspicion,səˈspɪʃən
suspicions,səˈspɪʃənz
suspicious,səˈspɪʃəs
suspiciously,səˈspɪʃəsli
sustain,səˈsteɪn
sustainability,səˌsteɪnəˈbɪlɪti
sustainable,səˈsteɪnəbəl
sustained,səˈsteɪnd
sustaining,səˈsteɪnɪŋ
sustains,səˈsteɪnz
sustenance,ˈsəstənəns
suture,ˈsuʧər
sutures,ˈsuʧərz
swab,swɑb
swabs,swɑbz
swagger,sˈwægər
swaggering,sˈwægərɪŋ
swahili,swɑˈhili
swallow,sˈwɔloʊ
swallowed,sˈwɑloʊd
swallowing,sˈwɑloʊɪŋ
swallows,sˈwɑloʊz
swam,swæm
swamp,swɔmp
swamped,swɔmpt
swamping,sˈwɑmpɪŋ
swamps,swɔmps
swampy,sˈwɑmpi
swan,swɔn
swans,swɔnz
swap,swɑp
swapped,swɔpt
swapping,sˈwɑpɪŋ
swaps,swɑps
sward,swɔrd
swarm,swɔrm
swarmed,swɔrmd
swarming,sˈwɔrmɪŋ
swarms,swɔrmz
swarthy,sˈwɔrθi
swashbuckling,sˈwɑʃˌbəklɪŋ
swastika,sˈwɑstɪkə
swastikas,sˈwɑstɪkəz
swat,swɑt
swathe,swɑð
swathed,swɑðd
swatted,sˈwɑtɪd
sway,sweɪ
swayed,sweɪd
swaying,sweɪɪŋ
sways,sweɪz
swazi,sˈwɑzi
swear,swɛr
swearing,sˈwɛrɪŋ
swears,swɛrz
sweat,swɛt
sweated,sˈwɛtɪd
sweater,sˈwɛtər
sweaters,sˈwɛtərz
sweating,sˈwɛtɪŋ
sweats,swɛts
sweatshirt,sˈwɛtˌʃərt
sweatshirts,sˈwɛtˌʃərts
sweatshop,sˈwɛtˌʃɑp
sweatshops,sˈwɛtˌʃɑps
sweaty,sˈwɛti
swede,swid
sweden,sˈwidən
swedish,sˈwidɪʃ
sweep,swip
sweeper,sˈwipər
sweepers,sˈwipərz
sweeping,sˈwipɪŋ
sweeps,swips
sweepstake,sˈwipˌsteɪk
sweet,swit
sweeten,sˈwitən
sweetened,sˈwitənd
sweetener,sˈwitənər
sweeteners,sˈwitənərz
sweetening,sˈwitənɪŋ
sweetens,sˈwitənz
sweeter,sˈwitər
sweetest,sˈwitəst
sweetheart,sˈwiˌthɑrt
sweethearts,sˈwiˌthɑrts
sweetie,sˈwiti
sweetly,sˈwitli
sweetness,sˈwitnəs
sweets,swits
swell,swɛl
swelled,swɛld
swelling,sˈwɛlɪŋ
swells,swɛlz
sweltering,sˈwɛltərɪŋ
sweltry,sˈwɛltri
swept,swɛpt
swerve,swərv
swerved,swərvd
swift,swɪft
swifter,sˈwɪftər
swiftest,sˈwɪftəst
swiftly,sˈwɪftli
swiftness,sˈwɪftnəs
swifts,swɪfts
